,CASE_STATUS,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,WORKSITE_CITY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,LOCATION,YEAR
693,CERTIFIED,2019-02-20,H-1B,DATA SCIENTIST,Y,IBM CORPORATION,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
694,CERTIFIED,2019-02-20,H-1B,"MANAGER, MUSIC DATA & INSIGHTS",Y,"NETFLIX, INC.",LOS ANGELES,CA,90028,108534.0,Year,IV,"LOS ANGELES, CA",2019
695,CERTIFIED,2019-02-21,H-1B,AUDIT & ASSURANCE DATA ANALYTICS SPECIALIST ASSISTANT,Y,DELOITTE & TOUCHE LLP,LOS ANGELES,CA,90013,55078.0,Year,I,"LOS ANGELES, CA",2019
696,CERTIFIED,2019-02-22,H-1B,DATA OPERATIONS ANALYST,Y,"WINDFALL DATA, INC.",SAN FRANCISCO,CA,94133,69514.0,Year,I,"SAN FRANCISCO, CA",2019
697,CERTIFIED,2019-02-25,H-1B,DATA ANALYST,Y,"EVERLANE, INC.",SAN FRANCISCO,CA,94110,69514.0,Year,I,"SAN FRANCISCO, CA",2019
698,CERTIFIED,2019-02-26,H-1B,SENIOR DATA SCIENTIST,Y,"CHEGG, INC.",SAN FRANCISCO,CA,94105,133786.0,Year,IV,"SAN FRANCISCO, CA",2019
699,CERTIFIED,2019-02-26,H-1B,DATA ANALYST,Y,"FACEBOOK, INC.",SAN FRANCISCO,CA,94105,112362.0,Year,III,"SAN FRANCISCO, CA",2019
700,CERTIFIED-WITHDRAWN,2019-02-26,H-1B,DATA ANALYST,Y,MINTED LLC,SAN FRANCISCO,CA,94111,69514.0,Year,I,"SAN FRANCISCO, CA",2019
701,CERTIFIED-WITHDRAWN,2019-02-26,H-1B,DATA ANALYST,Y,MINTED LLC,SAN FRANCISCO,CA,94111,69514.0,Year,I,"SAN FRANCISCO, CA",2019
702,CERTIFIED,2019-02-27,H-1B,DATA SCIENTIST,Y,TURO INC.,SAN FRANCISCO,CA,94105,112362.0,Year,III,"SAN FRANCISCO, CA",2019
703,CERTIFIED,2019-02-28,H-1B,DATA SCIENTIST-PRICING,Y,"J CREW GROUP, INC.",NEW YORK,NY,10003,61360.0,Year,I,"NEW YORK, NY",2019
704,CERTIFIED,2019-02-28,H-1B,QUANTITATIVE DATA ANALYST,Y,"LYFT, INC.",SAN FRANCISCO,CA,94107,112362.0,Year,III,"SAN FRANCISCO, CA",2019
705,CERTIFIED,2019-03-01,H-1B,BIG DATA ANALYST,Y,"WORLD WIDE TECHNOLOGY HOLDING COMPANY, LLC",NEW YORK,NY,10119,106350.0,Year,III,"NEW YORK, NY",2019
706,CERTIFIED,2019-03-01,H-1B,CONSUMER INSIGHTS DATA SCIENTIST,Y,"CUROLOGY, INC.",SAN FRANCISCO,CA,94102,90938.0,Year,II,"SAN FRANCISCO, CA",2019
707,CERTIFIED,2019-03-06,H-1B,CRM DATA ANALYST,Y,THEORY LLC,NEW YORK,NY,10014,61360.0,Year,I,"NEW YORK, NY",2019
708,CERTIFIED,2019-03-06,H-1B,DATA OPERATIONS ANALYST,Y,ITEMIZE CORP.,NEW YORK,NY,10018,61360.0,Year,I,"NEW YORK, NY",2019
709,CERTIFIED,2019-03-07,H-1B,TECHNICAL DATA ANALYST,Y,PETAL CARD INC.,NEW YORK,NY,10013,83866.0,Year,II,"NEW YORK, NY",2019
710,CERTIFIED,2019-03-11,H-1B,ANALYST - DATA QUALITY AND OPERATIONS,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
711,CERTIFIED,2019-03-11,H-1B,"SENIOR FELLOW, DATA SCIENCE",Y,"MCKINSEY & COMPANY, INC. UNITED STATES",SAN FRANCISCO,CA,94104,90938.0,Year,II,"SAN FRANCISCO, CA",2019
712,CERTIFIED,2019-03-11,H-1B,ASSOCIATE OPERATION DATA ANALYST,Y,LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
713,CERTIFIED,2019-03-12,H-1B,OPERATIONS DATA ANALYST,Y,NEUTRON HOLDINGS INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
714,CERTIFIED,2019-03-12,H-1B,DATA SCIENTIST,Y,MEREDITH CORPORATION,NEW YORK,NY,10281,83866.0,Year,II,"NEW YORK, NY",2019
715,CERTIFIED,2019-03-12,H-1B,DATA ANALYST,Y,YAI-NATIONAL INSTITUTE FOR PEOPLE WITH DISABILITIES,NEW YORK,NY,10001,61360.0,Year,I,"NEW YORK, NY",2019
716,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",NEW YORK,NY,10001,83866.0,Year,II,"NEW YORK, NY",2019
717,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",NEW YORK,NY,10001,83866.0,Year,II,"NEW YORK, NY",2019
718,CERTIFIED,2019-03-13,H-1B,GAMMA - DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",SAN FRANCISCO,CA,94111,90938.0,Year,II,"SAN FRANCISCO, CA",2019
719,CERTIFIED,2019-03-13,H-1B,DATA ANALYST,Y,OPTIMUS CONSULTING CORP.,NEW YORK,NY,10105,83866.0,Year,II,"NEW YORK, NY",2019
720,CERTIFIED,2019-03-13,H-1B,SENIOR DATA ANALYST,Y,"CAPITAL ONE, NATIONAL ASSOCIATION",NEW YORK,NY,10171,83866.0,Year,II,"NEW YORK, NY",2019
721,CERTIFIED,2019-03-13,H-1B,SENIOR DATA ANALYST,Y,SCHIRESON ASSOCIATES LLC,NEW YORK,NY,10018,83866.0,Year,II,"NEW YORK, NY",2019
722,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"LYFT, INC.",SAN FRANCISCO,CA,94107,90938.0,Year,II,"SAN FRANCISCO, CA",2019
723,CERTIFIED,2019-03-13,H-1B,SENIOR COMPLIANCE DATA ANALYST,Y,"SQUARE, INC.",SAN FRANCISCO,CA,94103,90938.0,Year,II,"SAN FRANCISCO, CA",2019
724,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",LOS ANGELES,CA,90071,72904.0,Year,II,"LOS ANGELES, CA",2019
725,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",LOS ANGELES,CA,90071,72904.0,Year,II,"LOS ANGELES, CA",2019
726,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",LOS ANGELES,CA,90071,72904.0,Year,II,"LOS ANGELES, CA",2019
727,CERTIFIED,2019-03-14,H-1B,"MANAGER, DATA SCIENCE, MARKETING",Y,"SOCIAL FINANCE, INC",SAN FRANCISCO,CA,94129,133786.0,Year,IV,"SAN FRANCISCO, CA",2019
728,CERTIFIED,2019-03-14,H-1B,DATA SCIENCE CONSULTANT,Y,"ZS ASSOCIATES, INC.",NEW YORK,NY,10118,106350.0,Year,III,"NEW YORK, NY",2019
729,CERTIFIED,2019-03-14,H-1B,AUDIT & ASSURANCE DATA ANALYTICS SPECIALIST ASSISTANT,Y,DELOITTE & TOUCHE LLP,LOS ANGELES,CA,90013,55078.0,Year,I,"LOS ANGELES, CA",2019
730,CERTIFIED,2019-03-14,H-1B,DATA SCIENCE ASSOCIATE,Y,"VIA TRANSPORTATION, INC.",NEW YORK,NY,10014,61360.0,Year,I,"NEW YORK, NY",2019
731,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,"VIA TRANSPORTATION, INC.",NEW YORK,NY,10014,83866.0,Year,II,"NEW YORK, NY",2019
732,CERTIFIED,2019-03-14,H-1B,"DATA SCIENTIST, ANALYST (CAPITAL MARKETS)",Y,"SOCIAL FINANCE, INC",SAN FRANCISCO,CA,94129,133786.0,Year,IV,"SAN FRANCISCO, CA",2019
733,CERTIFIED,2019-03-15,H-1B,"ASSOCIATE, DATA ANALYTICS",Y,"DAS 42, LLC",NEW YORK,NY,10022,61360.0,Year,I,"NEW YORK, NY",2019
734,CERTIFIED,2019-03-15,H-1B,SENIOR DATA ANALYST (HEALTHCARE ENGINEERING),Y,"CMGRP, INC.",NEW YORK,NY,10022,83866.0,Year,II,"NEW YORK, NY",2019
735,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST,Y,"CMGRP, INC.",NEW YORK,NY,10022,83866.0,Year,II,"NEW YORK, NY",2019
736,CERTIFIED,2019-03-18,H-1B,DATA ANALYST,Y,OMADA HEALTH INC.,SAN FRANCISCO,CA,94111,69514.0,Year,I,"SAN FRANCISCO, CA",2019
737,CERTIFIED,2019-03-18,H-1B,SENIOR DATA ANALYST,Y,ENTERTAINMENT BENEFITS GROUP LLC,NEW YORK,NY,10018,106350.0,Year,III,"NEW YORK, NY",2019
738,CERTIFIED,2019-03-18,H-1B,BIG DATA ANALYST,Y,"WORLD WIDE TECHNOLOGY HOLDING COMPANY, LLC",NEW YORK,NY,10119,61360.0,Year,I,"NEW YORK, NY",2019
739,CERTIFIED,2019-03-18,H-1B,BIG DATA ANALYST,Y,"WORLD WIDE TECHNOLOGY HOLDING COMPANY, LLC",NEW YORK,NY,10119,61360.0,Year,I,"NEW YORK, NY",2019
740,CERTIFIED,2019-03-18,H-1B,SR. DATA SCIENTIST,Y,AETNA RESOURCES LLC,NEW YORK,NY,10013,106350.0,Year,III,"NEW YORK, NY",2019
741,CERTIFIED,2019-03-19,H-1B,DATA SCIENCE ENGINEER,Y,"CYLERA, INC.",NEW YORK,NY,10010,83866.0,Year,II,"NEW YORK, NY",2019
742,CERTIFIED,2019-03-19,H-1B,"MANAGER, DATA SCIENCE 2",Y,"STUBHUB, INC.",SAN FRANCISCO,CA,94105,133786.0,Year,IV,"SAN FRANCISCO, CA",2019
743,CERTIFIED,2019-03-20,H-1B,"AVP, DATA SCIENTIST",Y,BARCLAYS CAPITAL INC.,NEW YORK,NY,10019,83866.0,Year,II,"NEW YORK, NY",2019
744,CERTIFIED,2019-03-20,H-1B,ESOP DATA ANALYTICS CONSULTANT,Y,"PKF O'CONNOR DAVIES, LLP",NEW YORK,NY,10022,61360.0,Year,I,"NEW YORK, NY",2019
745,CERTIFIED,2019-03-20,H-1B,SENIOR DATA ANALYST,Y,"CAPITAL ONE, NATIONAL ASSOCIATION",NEW YORK,NY,10011,83866.0,Year,II,"NEW YORK, NY",2019
746,CERTIFIED,2019-03-21,H-1B,ANALYST - DATA QUALITY AND OPERATIONS,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
747,CERTIFIED,2019-03-21,H-1B,DATA ANALYST,Y,"YOUNOW, INC",NEW YORK,NY,10016,83866.0,Year,II,"NEW YORK, NY",2019
748,CERTIFIED-WITHDRAWN,2019-03-21,H-1B,DATA ANALYTICS & MARKETING AUTOMATION MANAGER,Y,FYBER INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
749,CERTIFIED,2019-03-25,H-1B,BUSINESS DATA CONSULTANT,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,112362.0,Year,III,"SAN FRANCISCO, CA",2019
750,CERTIFIED,2019-03-25,H-1B,PRODUCT AND DATA ANALYTICS MANAGER,Y,BOK SOLUTIONS INC.,NEW YORK,NY,10025,83866.0,Year,II,"NEW YORK, NY",2019
751,CERTIFIED,2019-03-25,H-1B,DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",SAN FRANCISCO,CA,94111,90938.0,Year,II,"SAN FRANCISCO, CA",2019
752,CERTIFIED,2019-03-26,H-1B,BUSINESS DATA ANALYST,Y,"SCOOP TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,90938.0,Year,II,"SAN FRANCISCO, CA",2019
753,CERTIFIED-WITHDRAWN,2019-03-27,H-1B,ASSOCIATE DATA SCIENTIST,Y,"FUTURE US, INC.",NEW YORK,NY,10036,61360.0,Year,I,"NEW YORK, NY",2019
754,CERTIFIED,2019-03-27,H-1B,DATA SCIENTIST,Y,"RSG MEDIA SYSTEMS, LLC",NEW YORK,NY,10017,83866.0,Year,II,"NEW YORK, NY",2019
755,CERTIFIED,2019-03-27,H-1B,DATA SCIENCE ASSOCIATE CONSULTANT,Y,"ZS ASSOCIATES, INC.",NEW YORK,NY,10118,83866.0,Year,II,"NEW YORK, NY",2019
756,CERTIFIED,2019-03-28,H-1B,DATA SCIENTIST,Y,"RSG MEDIA SYSTEMS, LLC",NEW YORK,NY,10017,83866.0,Year,II,"NEW YORK, NY",2019
757,CERTIFIED,2019-03-29,H-1B,DATA SCIENCE ASSOCIATE CONSULTANT,Y,"ZS ASSOCIATES, INC.",NEW YORK,NY,10118,83866.0,Year,II,"NEW YORK, NY",2019
758,CERTIFIED,2019-04-01,H-1B,DATA ANALYST,Y,"OCROLUS, INC.",NEW YORK,NY,10005,61360.0,Year,I,"NEW YORK, NY",2019
759,CERTIFIED,2019-04-01,H-1B,BUSINESS DATA ANALYST,Y,"SCOOP TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,90938.0,Year,II,"SAN FRANCISCO, CA",2019
760,CERTIFIED,2019-04-08,H-1B,DATA ANALYST,Y,"NJOY, LLC",NEW YORK,NY,10013,83866.0,Year,II,"NEW YORK, NY",2019
761,CERTIFIED-WITHDRAWN,2019-04-08,H-1B,"DATA SCIENTIST, ANALYTICS",Y,"FACEBOOK, INC.",NEW YORK,NY,10003,106350.0,Year,III,"NEW YORK, NY",2019
762,CERTIFIED,2019-04-19,H-1B,DATA ANALYST,Y,"TWITCH INTERACTIVE, INC.",SAN FRANCISCO,CA,94104,90938.0,Year,II,"SAN FRANCISCO, CA",2019
763,CERTIFIED,2019-04-26,H-1B,"DATA ANALYST, OPERATIONS & STRATEGY",Y,"WEEDUCATION GROUP, INC",NEW YORK,NY,10019,61360.0,Year,I,"NEW YORK, NY",2019
764,CERTIFIED,2019-05-02,H-1B,"AVP, DATA SCIENTIST",Y,BARCLAYS SERVICES CORP.,NEW YORK,NY,10019,83866.0,Year,II,"NEW YORK, NY",2019
765,CERTIFIED,2019-05-02,H-1B,"DATA SCIENTIST, ANALYTICS",Y,"FACEBOOK, INC.",NEW YORK,NY,10003,106350.0,Year,III,"NEW YORK, NY",2019
766,CERTIFIED,2019-05-06,H-1B,"DATA SCIENTIST, PERFORMANCE ANALYTICS",Y,"ADROLL, INC.",SAN FRANCISCO,CA,94110,112362.0,Year,III,"SAN FRANCISCO, CA",2019
767,CERTIFIED,2019-05-07,H-1B,"DATA SCIENTIST, ANALYTICS",Y,"FACEBOOK, INC.",NEW YORK,NY,10003,106350.0,Year,III,"NEW YORK, NY",2019
768,CERTIFIED,2019-05-09,H-1B,"MANAGER, MARKETING DATA MANAGEMENT",Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,133786.0,Year,IV,"SAN FRANCISCO, CA",2019
769,CERTIFIED,2019-05-20,H-1B,DATA SCIENCE SENIOR MANAGER,Y,ACCENTURE LLP,NEW YORK,NY,10177,128856.0,Year,IV,"NEW YORK, NY",2019
770,CERTIFIED,2019-05-31,H-1B,DATA SCIENTIST,Y,"STITCH FIX, INC.",SAN FRANCISCO,CA,94104,133786.0,Year,IV,"SAN FRANCISCO, CA",2019
771,CERTIFIED,2019-06-03,H-1B,SENIOR DATA SCIENTIST,Y,IBM CORPORATION,NEW YORK,NY,10016,106350.0,Year,III,"NEW YORK, NY",2019
772,CERTIFIED,2019-06-03,H-1B,SENIOR DATA SCIENTIST,Y,"THE BOSTON CONSULTING GROUP, INC.",NEW YORK,NY,10001,128856.0,Year,IV,"NEW YORK, NY",2019
773,CERTIFIED,2019-06-05,H-1B,"SENIOR ASSOCIATE, DATA & ANALYTICS",Y,RAPID RATINGS INTERNATIONAL INC.,NEW YORK,NY,10007,61360.0,Year,I,"NEW YORK, NY",2019
774,CERTIFIED,2019-06-17,H-1B,"MANAGER, DATA SCIENCE & ANALYTICS",Y,"NBCUNIVERSAL MEDIA, LLC",NEW YORK,NY,10112,61360.0,Year,I,"NEW YORK, NY",2019
775,CERTIFIED,2019-07-18,H-1B,DATA ANALYST,Y,CITADEL AMERICAS LLC,NEW YORK,NY,10022,131872.0,Year,IV,"NEW YORK, NY",2019
776,CERTIFIED,2019-07-19,H-1B,VICE PRESIDENT / DATA SCIENTIST II,Y,BANK OF AMERICA N.A.,NEW YORK,NY,10036,87630.0,Year,II,"NEW YORK, NY",2019
777,CERTIFIED,2019-07-24,H-1B,SR. DATA SOLUTIONS ANALYST,Y,CEREBRA CONSULTING INC,NEW YORK,NY,10104,131872.0,Year,IV,"NEW YORK, NY",2019
778,CERTIFIED,2019-08-15,H-1B,SENIOR DATA ANALYST,Y,"CAPITAL ONE SERVICES, LLC",SAN FRANCISCO,CA,94103,89898.0,Year,II,"SAN FRANCISCO, CA",2019
779,CERTIFIED,2019-08-16,H-1B,MARKETING DATA & TECHNOLOGY ANALYST,Y,"SMARTNEWS INTERNATIONAL, INC.",SAN FRANCISCO,CA,94105,130270.0,Year,IV,"SAN FRANCISCO, CA",2019
780,CERTIFIED,2019-08-19,H-1B,"SENIOR DATA SCIENTIST, PRODUCT",Y,"SOCIAL FINANCE, INC.",SAN FRANCISCO,CA,94105,130270.0,Year,IV,"SAN FRANCISCO, CA",2019
781,CERTIFIED,2019-08-21,H-1B,"DIRECTOR, CIB INNOVATION - SENIOR DATA SCIENTIST",Y,TD SECURITIES (USA) LLC,NEW YORK,NY,10019,131872.0,Year,IV,"NEW YORK, NY",2019
782,CERTIFIED,2019-08-27,H-1B,"VICE PRESIDENT, SENIOR DATA SCIENTIST (15-",Y,"PACIFIC INVESTEMENT MANAGEMENT COMPANY, LLC",NEW YORK,NY,10019,131872.0,Year,IV,"NEW YORK, NY",2019
783,CERTIFIED,2019-09-12,H-1B,"SENIOR PRODUCT MANAGER, SUPPORT DATA PLATFORM & TICKETING",Y,"ZENDESK, INC.",SAN FRANCISCO,CA,94103,110094.0,Year,III,"SAN FRANCISCO, CA",2019
784,CERTIFIED,2019-09-17,H-1B,"VP, SECURITIES SERVICES - ASSET CLASS DATA MODELER",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10017,131872.0,Year,IV,"NEW YORK, NY",2019
785,CERTIFIED,2019-09-19,H-1B,DATA SCIENTIST - OPERATIONS,Y,"STITCH FIX, INC.",SAN FRANCISCO,CA,94104,130270.0,Year,IV,"SAN FRANCISCO, CA",2019
786,WITHDRAWN,2019-02-20,H-1B,"DATA SCIENTIST, MODELER (MARKETING)",Y,"SOCIAL FINANCE, INC",SAN FRANCISCO,CA,94129,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
787,WITHDRAWN,2019-03-05,H-1B,DATA SCIENTIST,Y,LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,94105,79206.0,Year,I,"SAN FRANCISCO, CA",2019
788,CERTIFIED,2019-01-02,H-1B,"DATA ENGINEER, MACHINE LEARNING",Y,"NIANTIC, INC",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
789,CERTIFIED,2019-01-03,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
790,CERTIFIED,2019-01-03,H-1B,DATA ANALYST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,79206.0,Year,I,"SAN FRANCISCO, CA",2019
791,CERTIFIED,2019-01-04,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
792,CERTIFIED,2019-01-15,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
793,CERTIFIED,2019-01-16,H-1B,SENIOR DATA SCIENTIST,Y,"ACLIMA, INC.",SAN FRANCISCO,CA,94111,121805.0,Year,III,"SAN FRANCISCO, CA",2019
794,CERTIFIED,2019-01-16,H-1B,"DATA SCIENTIST, MACHINE LEARNING",Y,"DOORDASH, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
795,CERTIFIED,2019-01-17,H-1B,DATA SCIENTIST - LIFE SCIENCES,Y,"CRA INTERNATIONAL, INC.",NEW YORK,NY,10018,87464.0,Year,II,"NEW YORK, NY",2019
796,CERTIFIED,2019-01-22,H-1B,SENIOR DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
797,CERTIFIED,2019-01-22,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",NEW YORK,NY,10018,87464.0,Year,II,"NEW YORK, NY",2019
798,CERTIFIED,2019-01-23,H-1B,DATA ANALYST II,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY,10029,67080.0,Year,I,"NEW YORK, NY",2019
799,CERTIFIED,2019-01-25,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
800,CERTIFIED,2019-01-28,H-1B,RISK POLICY DATA SCIENTIST,Y,CONTEXTLOGIC INC.,SAN FRANCISCO,CA,94104,121805.0,Year,III,"SAN FRANCISCO, CA",2019
801,CERTIFIED,2019-01-29,H-1B,SENIOR DATA SCIENTIST,Y,"S&P GLOBAL, INC.",NEW YORK,NY,10041,87464.0,Year,II,"NEW YORK, NY",2019
802,CERTIFIED,2019-01-29,H-1B,DATA ANALYST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
803,CERTIFIED,2019-01-30,H-1B,DATA SCIENTIST - LIFE SCIENCES,Y,"CRA INTERNATIONAL, INC.",NEW YORK,NY,10018,105227.0,Year,III,"NEW YORK, NY",2019
804,CERTIFIED,2019-01-30,H-1B,DATA ANALYST II,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY,10029,67080.0,Year,I,"NEW YORK, NY",2019
805,DENIED,2019-01-30,H-1B,DATA SCIENTIST,Y,"ORGANIC, INC.",NEW YORK,NY,10017,123011.0,Year,IV,"NEW YORK, NY",2019
806,CERTIFIED,2019-01-31,H-1B,DATA SCIENTIST- FINANCE,Y,"7PARK DATA, INC.",NEW YORK,NY,10016,105227.0,Year,III,"NEW YORK, NY",2019
807,CERTIFIED,2019-01-31,H-1B,ASSOCIATE DATA ANALYST,Y,GLU MOBILE INC.,SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
808,CERTIFIED,2019-02-01,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,121805.0,Year,III,"SAN FRANCISCO, CA",2019
809,CERTIFIED,2019-02-01,H-1B,"SENIOR FELLOW, DATA SCIENCE",Y,"MCKINSEY & COMPANY, INC. UNITED STATES",NEW YORK,NY,10022,105227.0,Year,III,"NEW YORK, NY",2019
810,CERTIFIED,2019-02-04,H-1B,SENIOR DATA ANALYST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
811,CERTIFIED,2019-02-07,H-1B,SENIOR DATA SCIENTIST,Y,"METLIFE GROUP, INC.",NEW YORK,NY,10166,69680.0,Year,I,"NEW YORK, NY",2019
812,CERTIFIED,2019-02-08,H-1B,DATA SCIENTIST,Y,"ANGELO, GORDON & CO., L.P.",NEW YORK,NY,10167,87464.0,Year,II,"NEW YORK, NY",2019
813,CERTIFIED,2019-02-08,H-1B,DATA SCIENTIST,Y,STANDARD & POOR'S FINANCIAL SERVICES LLC,NEW YORK,NY,10041,87464.0,Year,II,"NEW YORK, NY",2019
814,CERTIFIED,2019-02-11,H-1B,CONSUMER DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
815,CERTIFIED,2019-02-12,H-1B,DATA ENGINEER III,Y,"AMAZON.COM SERVICES, INC.",NEW YORK,NY,10001,105227.0,Year,III,"NEW YORK, NY",2019
816,CERTIFIED,2019-02-12,H-1B,DATA ANALYST,Y,CONTEXTLOGIC INC.,SAN FRANCISCO,CA,94104,121805.0,Year,III,"SAN FRANCISCO, CA",2019
817,CERTIFIED-WITHDRAWN,2019-02-12,H-1B,DATA SCIENTIST,Y,"ANGELO, GORDON & CO., L.P.",NEW YORK,NY,10167,87464.0,Year,II,"NEW YORK, NY",2019
818,CERTIFIED,2019-02-12,H-1B,DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
819,CERTIFIED,2019-02-13,H-1B,DATA ANALYST I,Y,"TWITTER, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
820,CERTIFIED,2019-02-14,H-1B,"DATA SCIENTIST, ANALYTICS",Y,"SLACK TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
821,CERTIFIED,2019-02-14,H-1B,DATA SCIENTIST,Y,"ZESTFINANCE, INC.",LOS ANGELES,CA,90027,54392.0,Year,I,"LOS ANGELES, CA",2019
822,CERTIFIED,2019-02-14,H-1B,STATISTICIAN (RESEARCH DATA ANALYST),Y,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",SAN FRANCISCO,CA,94158,71386.0,Year,I,"SAN FRANCISCO, CA",2019
823,CERTIFIED,2019-02-18,H-1B,DATA ANALYST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
824,CERTIFIED,2019-02-18,H-1B,DATA SCIENTIST,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,105227.0,Year,III,"NEW YORK, NY",2019
825,CERTIFIED,2019-02-19,H-1B,DATA ENGINEER II,Y,"AMAZON.COM SERVICES, INC.",NEW YORK,NY,10001,87464.0,Year,II,"NEW YORK, NY",2019
826,CERTIFIED,2019-02-20,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
827,CERTIFIED,2019-02-20,H-1B,DATA SCIENTIST (DATA ANALYST),Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
828,CERTIFIED,2019-02-20,H-1B,DATA SCIENTIST (DATA ANALYST),Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
829,CERTIFIED,2019-02-20,H-1B,"MANAGER, MUSIC DATA & INSIGHTS",Y,"NETFLIX, INC.",LOS ANGELES,CA,90028,96158.0,Year,IV,"LOS ANGELES, CA",2019
